--- Step: Moving Down ---
4405, 6475, 4273, 4457, 4497, 47, 29, 43, 31, 25, 4526, 6473, 4391, 4589, 4460, 47, 33, 41, 32, 32, 4427, 6713, 4481, 4446, 4517, 47, 33, 49, 32, 34, 4191, 6162, 4127, 4209, 4415, 43, 33, 42, 32, 32, 4403, 6461, 4328, 4421, 4546, 49, 29, 47, 36, 31, 210, 342, 165, 179, 173, 8, 4, 2, 2, 5, 219, 236, 158, 167, 172, 5, 2, 2, 4, 4, 399, 519, 312, 325, 322, 8, 4, 2, 2, 5, 112, 228, 70, 76, 73, 1, 2, 3, 2, 6, 129, 275, 64, 84, 110, 6, 10, 2, 1, 5, 349, 538, 315, 331, 330, 3, 4, 3, 5, 7, 27, 100, 8, 7, 5, 4, 3, 2, 1, 6
4405, 6475, 4273, 4457, 4497, 47, 29, 43, 31, 25, 4526, 6473, 4391, 4589, 4460, 47, 33, 41, 32, 32, 4427, 6713, 4481, 4446, 4517, 47, 33, 49, 32, 34, 4191, 6162, 4127, 4209, 4415, 43, 33, 42, 32, 32, 4403, 6461, 4328, 4421, 4546, 49, 39, 47, 31, 31, 190, 342, 172, 179, 179, 8, 9, 2, 1, 5, 230, 236, 164, 167, 173, 5, 9, 2, 8, 4, 401, 519, 317, 325, 323, 8, 5, 2, 4, 5, 143, 228, 76, 76, 78, 1, 7, 3, 7, 6, 22, 275, 73, 84, 108, 6, 16, 2, 6, 5, 277, 538, 320, 331, 326, 3, 3, 3, 2, 7, 65, 100, 5, 7, 4, 4, 3, 2, 1, 6
4390, 6475, 4280, 4457, 4496, 47, 37, 43, 31, 25, 4505, 6473, 4402, 4589, 4464, 47, 37, 41, 30, 32, 4463, 6713, 4496, 4446, 4526, 47, 40, 49, 35, 34, 4205, 6162, 4135, 4209, 4418, 43, 37, 42, 27, 32, 4395, 6461, 4338, 4421, 4548, 49, 39, 47, 31, 31, 190, 342, 172, 179, 179, 8, 9, 2, 1, 5, 230, 236, 164, 167, 173, 5, 9, 2, 8, 4, 401, 519, 317, 325, 323, 8, 5, 2, 4, 5, 143, 228, 76, 76, 78, 1, 7, 3, 7, 6, 22, 275, 73, 84, 108, 6, 16, 6, 6, 8, 277, 519, 320, 326, 326, 6, 3, 11, 2, 8, 65, 81, 5, 8, 4, 1, 3, 2, 1, 2
4390, 6507, 4280, 4471, 4496, 50, 37, 48, 31, 31, 4505, 6541, 4402, 4604, 4464, 48, 37, 53, 30, 31, 4463, 6533, 4496, 4465, 4526, 52, 40, 51, 35, 33, 4205, 6269, 4135, 4222, 4418, 47, 37, 48, 27, 31, 4395, 6549, 4338, 4419, 4548, 50, 39, 55, 31, 31, 190, 247, 172, 175, 179, 3, 9, 5, 1, 6, 230, 287, 164, 170, 173, 4, 9, 7, 8, 4, 401, 579, 317, 334, 323, 8, 5, 10, 4, 8, 143, 137, 76, 91, 78, 5, 7, 7, 7, 10, 22, 220, 73, 83, 108, 3, 16, 6, 6, 8, 277, 519, 320, 326, 326, 6, 3, 11, 2, 8, 65, 81, 5, 8, 4, 1, 3, 2, 1, 2
4427, 6507, 4276, 4471, 4502, 50, 36, 48, 34, 31, 4539, 6541, 4380, 4604, 4462, 48, 35, 53, 38, 31, 4435, 6533, 4488, 4465, 4522, 52, 36, 51, 34, 33, 4163, 6269, 4127, 4222, 4433, 47, 32, 48, 29, 31, 4403, 6549, 4336, 4419, 4555, 50, 29, 55, 31, 31, 228, 247, 175, 175, 190, 3, 2, 5, 3, 6, 189, 287, 150, 170, 182, 4, 2, 7, 5, 4, 330, 579, 313, 334, 328, 8, 7, 10, 3, 8, 163, 137, 77, 91, 88, 5, 1, 7, 5, 10, 182, 220, 59, 83, 105, 3, 13, 6, 1, 8, 382, 519, 312, 326, 324, 6, 2, 11, 3, 8, 72, 81, 4, 8, 12, 1, 5, 2, 6, 2
4427, 6434, 4276, 4467, 4502, 53, 36, 41, 34, 29, 4539, 6466, 4380, 4591, 4462, 51, 35, 37, 38, 33, 4435, 6434, 4488, 4457, 4522, 54, 36, 40, 34, 31, 4163, 6147, 4127, 4216, 4433, 52, 32, 39, 29, 26, 4403, 6481, 4336, 4427, 4555, 51, 29, 44, 31, 28, 228, 277, 175, 181, 190, 8, 2, 3, 3, 5, 189, 259, 150, 166, 182, 5, 2, 7, 5, 7, 330, 474, 313, 338, 328, 8, 7, 6, 3, 6, 163, 115, 77, 82, 88, 10, 1, 6, 5, 7, 182, 57, 59, 75, 105, 8, 13, 8, 1, 2, 382, 465, 312, 331, 324, 11, 2, 5, 3, 5, 72, 37, 4, 13, 12, 1, 5, 3, 6, 2
4427, 6434, 4276, 4467, 4502, 53, 36, 41, 34, 29, 4539, 6466, 4380, 4591, 4462, 51, 35, 37, 38, 33, 4435, 6434, 4488, 4457, 4522, 54, 36, 40, 34, 31, 4163, 6147, 4127, 4216, 4422, 52, 17, 39, 29, 26, 4311, 6481, 4340, 4427, 4553, 51, 20, 44, 30, 28, 142, 277, 172, 181, 178, 8, 7, 3, 1, 5, 185, 259, 156, 166, 180, 5, 5, 7, 3, 7, 296, 474, 315, 338, 324, 8, 4, 6, 1, 6, 89, 115, 66, 82, 71, 10, 7, 6, 1, 7, 6, 57, 63, 75, 101, 8, 9, 8, 1, 2, 311, 465, 317, 331, 327, 11, 3, 5, 3, 5, 54, 37, 6, 13, 6, 1, 2, 3, 2, 2
4381, 6434, 4271, 4467, 4496, 53, 17, 41, 34, 29, 4391, 6466, 4380, 4591, 4461, 51, 19, 37, 31, 33, 4324, 6434, 4481, 4457, 4514, 54, 21, 40, 29, 31, 4199, 6147, 4131, 4216, 4422, 52, 17, 39, 29, 26, 4311, 6481, 4340, 4427, 4553, 51, 20, 44, 30, 28, 142, 277, 172, 181, 178, 8, 7, 3, 1, 5, 185, 259, 156, 166, 180, 5, 5, 7, 3, 7, 296, 474, 315, 338, 324, 8, 4, 6, 1, 6, 89, 184, 66, 75, 71, 3, 7, 6, 1, 3, 6, 99, 63, 78, 101, 3, 9, 3, 1, 2, 311, 523, 317, 325, 327, 2, 3, 7, 3, 3, 54, 105, 6, 2, 6, 6, 2, 2, 2, 5
4381, 6442, 4271, 4467, 4496, 39, 17, 40, 34, 27, 4391, 6525, 4380, 4593, 4461, 41, 19, 39, 31, 30, 4324, 6537, 4481, 4453, 4514, 38, 21, 36, 29, 30, 4199, 6240, 4131, 4213, 4422, 38, 17, 38, 29, 29, 4311, 6496, 4340, 4417, 4553, 37, 20, 39, 30, 32, 142, 346, 172, 177, 178, 1, 7, 5, 1, 1, 185, 275, 156, 177, 180, 1, 5, 7, 3, 3, 296, 590, 315, 326, 324, 2, 4, 3, 1, 5, 89, 184, 66, 75, 71, 3, 7, 6, 1, 3, 6, 99, 63, 78, 101, 3, 9, 3, 1, 2, 311, 523, 317, 325, 327, 2, 3, 7, 3, 3, 54, 105, 6, 2, 6, 6, 2, 2, 2, 5
4351, 6442, 4272, 4467, 4500, 39, 27, 40, 31, 27, 4585, 6525, 4385, 4593, 4464, 41, 28, 39, 36, 30, 4470, 6537, 4481, 4453, 4520, 38, 27, 36, 32, 30, 4230, 6240, 4120, 4213, 4425, 38, 29, 38, 28, 29, 4347, 6496, 4335, 4417, 4556, 37, 28, 39, 35, 32, 286, 346, 168, 177, 173, 1, 3, 5, 7, 1, 234, 275, 150, 177, 172, 1, 6, 7, 7, 3, 355, 590, 308, 326, 326, 2, 6, 3, 6, 5, 98, 184, 75, 75, 80, 3, 5, 6, 7, 3, 74, 99, 57, 78, 99, 3, 8, 3, 11, 2, 328, 523, 311, 325, 325, 2, 7, 7, 7, 3, 24, 105, 3, 2, 5, 6, 2, 2, 3, 5
